PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR
4993.00,YX,Republic Airline,10721,BOS,11193,CVG,2025
4994.00,OO,SkyWest Airlines Inc.,14771,SFO,10157,ACV,2025
4995.00,AA,American Airlines Inc.,13487,MSP,13930,ORD,2025
4995.00,AS,Alaska Airlines Inc.,14679,SAN,12478,JFK,2025
4995.00,F9,Frontier Airlines Inc.,12892,LAX,12266,IAH,2025
4995.00,YX,Republic Airline,12953,LGA,11193,CVG,2025
4996.00,AA,American Airlines Inc.,11057,CLT,14893,SMF,2025
4996.00,OH,PSA Airlines Inc.,14100,PHL,10397,ATL,2025
4996.00,OO,SkyWest Airlines Inc.,11433,DTW,12264,IAD,2025
4996.00,OO,SkyWest Airlines Inc.,16869,XWA,11292,DEN,2025
4996.00,WN,Southwest Airlines Co.,12758,KOA,12889,LAS,2025
4997.00,NK,Spirit Air Lines,11697,FLL,15024,STT,2025
4997.00,OH,PSA Airlines Inc.,10868,CAE,11057,CLT,2025
4997.00,WN,Southwest Airlines Co.,13495,MSY,13198,MCI,2025
4998.00,AA,American Airlines Inc.,10397,ATL,12892,LAX,2025
4998.00,F9,Frontier Airlines Inc.,11697,FLL,10397,ATL,2025
4998.00,OH,PSA Airlines Inc.,11267,DAY,11278,DCA,2025
4998.00,WN,Southwest Airlines Co.,13232,MDW,13244,MEM,2025
4999.00,MQ,Envoy Air,12197,HPN,13930,ORD,2025
4999.00,WN,Southwest Airlines Co.,11066,CMH,15016,STL,2025
4999.00,WN,Southwest Airlines Co.,14635,RSW,11292,DEN,2025
5000.00,WN,Southwest Airlines Co.,14683,SAT,10397,ATL,2025
5001.00,QX,Horizon Air,11648,FCA,14747,SEA,2025
5001.00,WN,Southwest Airlines Co.,13204,MCO,13296,MHT,2025
5002.00,OO,SkyWest Airlines Inc.,13487,MSP,13232,MDW,2025
5002.00,OO,SkyWest Airlines Inc.,14107,PHX,11638,FAT,2025
5002.00,WN,Southwest Airlines Co.,14492,RDU,13204,MCO,2025
5003.00,DL,Delta Air Lines Inc.,14869,SLC,14689,SBA,2025
5003.00,WN,Southwest Airlines Co.,10821,BWI,14685,SAV,2025
5003.00,WN,Southwest Airlines Co.,13495,MSY,12892,LAX,2025
5004.00,9E,Endeavor Air Inc.,13487,MSP,11423,DSM,2025
5004.00,F9,Frontier Airlines Inc.,10397,ATL,11433,DTW,2025
5004.00,MQ,Envoy Air,13485,MSN,13930,ORD,2025
5004.00,NK,Spirit Air Lines,10721,BOS,14635,RSW,2025
5004.00,OH,PSA Airlines Inc.,11278,DCA,13931,ORF,2025
5005.00,DL,Delta Air Lines Inc.,13303,MIA,14747,SEA,2025
5005.00,HA,Hawaiian Airlines Inc.,12173,HNL,12954,LGB,2025
5005.00,HA,Hawaiian Airlines Inc.,12892,LAX,12758,KOA,2025
5005.00,NK,Spirit Air Lines,13198,MCI,13204,MCO,2025
5005.00,WN,Southwest Airlines Co.,11066,CMH,14986,SRQ,2025
5006.00,G4,Allegiant Air,14112,PIE,11721,FNT,2025
5006.00,OO,SkyWest Airlines Inc.,11638,FAT,14679,SAN,2025
5007.00,DL,Delta Air Lines Inc.,12892,LAX,14683,SAT,2025
5007.00,NK,Spirit Air Lines,13303,MIA,11433,DTW,2025
5007.00,OH,PSA Airlines Inc.,14108,PIA,11057,CLT,2025
5007.00,XP,TEM Enterprises dba  Avelo Airlines,11697,FLL,12244,HVN,2025
5008.00,AA,American Airlines Inc.,13487,MSP,13303,MIA,2025
5008.00,F9,Frontier Airlines Inc.,13303,MIA,14100,PHL,2025
5008.00,OO,SkyWest Airlines Inc.,11638,FAT,14771,SFO,2025
5009.00,F9,Frontier Airlines Inc.,13303,MIA,11292,DEN,2025
5009.00,OH,PSA Airlines Inc.,11278,DCA,12197,HPN,2025
5010.00,NK,Spirit Air Lines,13577,MYR,13204,MCO,2025
5010.00,PT,Piedmont Airlines,13139,LYH,11057,CLT,2025
5011.00,DL,Delta Air Lines Inc.,11292,DEN,10721,BOS,2025
5011.00,F9,Frontier Airlines Inc.,10397,ATL,11697,FLL,2025
5011.00,SY,Sun Country Airlines d/b/a MN Airlines,14262,PSP,13487,MSP,2025
5011.00,UA,United Air Lines Inc.,14771,SFO,14100,PHL,2025
5012.00,AA,American Airlines Inc.,14057,PDX,11057,CLT,2025
5012.00,DL,Delta Air Lines Inc.,10299,ANC,13487,MSP,2025
5012.00,WN,Southwest Airlines Co.,13830,OGG,13796,OAK,2025
5013.00,HA,Hawaiian Airlines Inc.,12954,LGB,12173,HNL,2025
5013.00,MQ,Envoy Air,11298,DFW,14108,PIA,2025
5013.00,OO,SkyWest Airlines Inc.,14831,SJC,14107,PHX,2025
5014.00,DL,Delta Air Lines Inc.,12982,LIH,14747,SEA,2025
5014.00,G4,Allegiant Air,12339,IND,14082,PGD,2025
5014.00,OO,SkyWest Airlines Inc.,14107,PHX,11540,ELP,2025
5015.00,UA,United Air Lines Inc.,12264,IAD,12173,HNL,2025
5016.00,AA,American Airlines Inc.,13930,ORD,14843,SJU,2025
5016.00,AA,American Airlines Inc.,14843,SJU,13930,ORD,2025
5016.00,B6,JetBlue Airways,14107,PHX,11697,FLL,2025
5016.00,UA,United Air Lines Inc.,13891,ONT,14771,SFO,2025
5018.00,UA,United Air Lines Inc.,14262,PSP,14771,SFO,2025
5018.00,WN,Southwest Airlines Co.,11292,DEN,11697,FLL,2025
5019.00,AA,American Airlines Inc.,11003,CID,11298,DFW,2025
5019.00,WN,Southwest Airlines Co.,12982,LIH,12889,LAS,2025
5020.00,AA,American Airlines Inc.,11057,CLT,14321,PWM,2025
5020.00,F9,Frontier Airlines Inc.,10397,ATL,12889,LAS,2025
5020.00,G4,Allegiant Air,11986,GRR,14112,PIE,2025
5020.00,G4,Allegiant Air,14112,PIE,10431,AVL,2025
5020.00,NK,Spirit Air Lines,13204,MCO,12953,LGA,2025
5020.00,WN,Southwest Airlines Co.,14893,SMF,10423,AUS,2025
5021.00,F9,Frontier Airlines Inc.,14107,PHX,14747,SEA,2025
5021.00,HA,Hawaiian Airlines Inc.,12892,LAX,12982,LIH,2025
5021.00,UA,United Air Lines Inc.,14771,SFO,11278,DCA,2025
5021.00,WN,Southwest Airlines Co.,11042,CLE,13204,MCO,2025
5022.00,QX,Horizon Air,14747,SEA,11648,FCA,2025
5022.00,WN,Southwest Airlines Co.,10397,ATL,12451,JAX,2025
5023.00,AS,Alaska Airlines Inc.,14747,SEA,10140,ABQ,2025
5023.00,C5,CommuteAir LLC dba CommuteAir,12217,HSV,12266,IAH,2025
5023.00,DL,Delta Air Lines Inc.,10397,ATL,11884,GEG,2025
5023.00,NK,Spirit Air Lines,14100,PHL,13303,MIA,2025
5023.00,OO,SkyWest Airlines Inc.,11292,DEN,14262,PSP,2025
5023.00,OO,SkyWest Airlines Inc.,14262,PSP,11292,DEN,2025
5023.00,WN,Southwest Airlines Co.,10721,BOS,15016,STL,2025
5023.00,XP,TEM Enterprises dba  Avelo Airlines,11697,FLL,12244,HVN,2025
5024.00,AA,American Airlines Inc.,10721,BOS,12892,LAX,2025
5024.00,WN,Southwest Airlines Co.,10423,AUS,14869,SLC,2025
5025.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,12217,HSV,2025
5025.00,OO,SkyWest Airlines Inc.,10713,BOI,14057,PDX,2025
5025.00,UA,United Air Lines Inc.,14122,PIT,12266,IAH,2025
5026.00,F9,Frontier Airlines Inc.,12892,LAX,11298,DFW,2025
5026.00,OO,SkyWest Airlines Inc.,13930,ORD,11433,DTW,2025
5027.00,DL,Delta Air Lines Inc.,11109,COS,10397,ATL,2025
5027.00,DL,Delta Air Lines Inc.,13342,MKE,13487,MSP,2025
5027.00,OO,SkyWest Airlines Inc.,11823,FWA,10397,ATL,2025
5027.00,QX,Horizon Air,14747,SEA,14303,PUW,2025
5027.00,YX,Republic Airline,12339,IND,12264,IAD,2025
5028.00,WN,Southwest Airlines Co.,11433,DTW,10693,BNA,2025
5028.00,WN,Southwest Airlines Co.,13342,MKE,15304,TPA,2025
5029.00,AA,American Airlines Inc.,14893,SMF,11057,CLT,2025
5029.00,AS,Alaska Airlines Inc.,12173,HNL,10299,ANC,2025
5029.00,NK,Spirit Air Lines,10397,ATL,13495,MSY,2025
5029.00,OO,SkyWest Airlines Inc.,14869,SLC,14794,SGU,2025
5030.00,9E,Endeavor Air Inc.,11423,DSM,11433,DTW,2025
5030.00,OO,SkyWest Airlines Inc.,11003,CID,13487,MSP,2025
5031.00,DL,Delta Air Lines Inc.,12478,JFK,12173,HNL,2025
5032.00,DL,Delta Air Lines Inc.,12478,JFK,15024,STT,2025
5032.00,OH,PSA Airlines Inc.,11066,CMH,11057,CLT,2025
5032.00,UA,United Air Lines Inc.,11278,DCA,11292,DEN,2025
5033.00,9E,Endeavor Air Inc.,10135,ABE,10397,ATL,2025
5033.00,DL,Delta Air Lines Inc.,14570,RNO,10397,ATL,2025
5034.00,AA,American Airlines Inc.,14107,PHX,11042,CLE,2025
5034.00,OO,SkyWest Airlines Inc.,12278,ICT,11292,DEN,2025
5036.00,F9,Frontier Airlines Inc.,11433,DTW,14107,PHX,2025
5036.00,UA,United Air Lines Inc.,11292,DEN,14843,SJU,2025
5038.00,DL,Delta Air Lines Inc.,13303,MIA,14869,SLC,2025
5038.00,F9,Frontier Airlines Inc.,12889,LAS,11193,CVG,2025
5038.00,OO,SkyWest Airlines Inc.,13487,MSP,11637,FAR,2025
5038.00,WN,Southwest Airlines Co.,12982,LIH,12889,LAS,2025
5039.00,DL,Delta Air Lines Inc.,13495,MSY,14869,SLC,2025
5039.00,F9,Frontier Airlines Inc.,13204,MCO,13930,ORD,2025
5040.00,AA,American Airlines Inc.,13930,ORD,12478,JFK,2025
5040.00,WN,Southwest Airlines Co.,12173,HNL,12954,LGB,2025
5040.00,YX,Republic Airline,13244,MEM,12953,LGA,2025
5041.00,F9,Frontier Airlines Inc.,14771,SFO,14107,PHX,2025
5042.00,F9,Frontier Airlines Inc.,14771,SFO,14679,SAN,2025
5042.00,NK,Spirit Air Lines,12889,LAS,14747,SEA,2025
5043.00,G4,Allegiant Air,14082,PGD,14259,PSM,2025
5043.00,MQ,Envoy Air,13930,ORD,11042,CLE,2025
5043.00,OO,SkyWest Airlines Inc.,11823,FWA,10397,ATL,2025
5043.00,WN,Southwest Airlines Co.,11259,DAL,12451,JAX,2025
5043.00,XP,TEM Enterprises dba  Avelo Airlines,12244,HVN,14635,RSW,2025
5044.00,WN,Southwest Airlines Co.,12982,LIH,13796,OAK,2025
5045.00,OO,SkyWest Airlines Inc.,13485,MSN,11433,DTW,2025
5045.00,OO,SkyWest Airlines Inc.,14831,SJC,14679,SAN,2025
5046.00,9E,Endeavor Air Inc.,11057,CLT,12478,JFK,2025
5046.00,MQ,Envoy Air,13303,MIA,14685,SAV,2025
5046.00,OO,SkyWest Airlines Inc.,11977,GRB,13930,ORD,2025
5046.00,WN,Southwest Airlines Co.,15016,STL,12992,LIT,2025
5047.00,AA,American Airlines Inc.,15027,STX,13303,MIA,2025
5047.00,NK,Spirit Air Lines,13577,MYR,11618,EWR,2025
5047.00,OO,SkyWest Airlines Inc.,14696,SBN,11298,DFW,2025
5047.00,UA,United Air Lines Inc.,12758,KOA,12892,LAX,2025
5048.00,B6,JetBlue Airways,10721,BOS,13930,ORD,2025
5049.00,DL,Delta Air Lines Inc.,14747,SEA,15304,TPA,2025
5049.00,G4,Allegiant Air,14082,PGD,11423,DSM,2025
5050.00,AS,Alaska Airlines Inc.,14771,SFO,13930,ORD,2025
5051.00,DL,Delta Air Lines Inc.,10721,BOS,14679,SAN,2025
5051.00,G4,Allegiant Air,11721,FNT,14082,PGD,2025
5051.00,HA,Hawaiian Airlines Inc.,13796,OAK,13830,OGG,2025
5051.00,OO,SkyWest Airlines Inc.,12892,LAX,14747,SEA,2025
5051.00,WN,Southwest Airlines Co.,14107,PHX,15370,TUL,2025
5051.00,YX,Republic Airline,14122,PIT,10721,BOS,2025
5052.00,AA,American Airlines Inc.,14107,PHX,14262,PSP,2025
5052.00,F9,Frontier Airlines Inc.,11292,DEN,10423,AUS,2025
5053.00,F9,Frontier Airlines Inc.,12953,LGA,11298,DFW,2025
5053.00,NK,Spirit Air Lines,12889,LAS,14747,SEA,2025
5053.00,YX,Republic Airline,10693,BNA,10721,BOS,2025
5054.00,AS,Alaska Airlines Inc.,14057,PDX,12173,HNL,2025
5054.00,F9,Frontier Airlines Inc.,15304,TPA,10821,BWI,2025
5054.00,OO,SkyWest Airlines Inc.,10397,ATL,14696,SBN,2025
5054.00,UA,United Air Lines Inc.,11618,EWR,14683,SAT,2025
5054.00,WN,Southwest Airlines Co.,12758,KOA,14893,SMF,2025
5055.00,F9,Frontier Airlines Inc.,11433,DTW,15304,TPA,2025
5055.00,OH,PSA Airlines Inc.,11298,DFW,12278,ICT,2025
5055.00,WN,Southwest Airlines Co.,13198,MCI,10423,AUS,2025
5055.00,WN,Southwest Airlines Co.,13830,OGG,14107,PHX,2025
5056.00,9E,Endeavor Air Inc.,12953,LGA,14524,RIC,2025
5057.00,B6,JetBlue Airways,13204,MCO,14254,PSE,2025
5057.00,WN,Southwest Airlines Co.,14869,SLC,10423,AUS,2025
5057.00,YX,Republic Airline,11278,DCA,12339,IND,2025
5058.00,NK,Spirit Air Lines,13495,MSY,10397,ATL,2025
5059.00,AS,Alaska Airlines Inc.,14679,SAN,12173,HNL,2025
5059.00,B6,JetBlue Airways,14027,PBI,14307,PVD,2025
5059.00,OO,SkyWest Airlines Inc.,13184,MBS,11433,DTW,2025
5059.00,UA,United Air Lines Inc.,11292,DEN,11540,ELP,2025
5060.00,NK,Spirit Air Lines,10821,BWI,12266,IAH,2025
5060.00,OO,SkyWest Airlines Inc.,12278,ICT,11292,DEN,2025
5060.00,QX,Horizon Air,14747,SEA,14303,PUW,2025
5060.00,WN,Southwest Airlines Co.,13198,MCI,15304,TPA,2025
5060.00,YX,Republic Airline,12953,LGA,13244,MEM,2025
5061.00,9E,Endeavor Air Inc.,11193,CVG,12478,JFK,2025
5061.00,DL,Delta Air Lines Inc.,14869,SLC,11057,CLT,2025
5061.00,WN,Southwest Airlines Co.,13830,OGG,14107,PHX,2025
5062.00,G4,Allegiant Air,14082,PGD,11721,FNT,2025
5062.00,WN,Southwest Airlines Co.,13232,MDW,14492,RDU,2025
5062.00,WN,Southwest Airlines Co.,14107,PHX,14122,PIT,2025
5062.00,YV,Mesa Airlines Inc.,14576,ROC,12264,IAD,2025
5063.00,9E,Endeavor Air Inc.,12953,LGA,11042,CLE,2025
5064.00,AA,American Airlines Inc.,14100,PHL,14321,PWM,2025
5064.00,DL,Delta Air Lines Inc.,12892,LAX,12266,IAH,2025
5065.00,9E,Endeavor Air Inc.,10397,ATL,10135,ABE,2025
5065.00,WN,Southwest Airlines Co.,12889,LAS,13830,OGG,2025
5065.00,YX,Republic Airline,11618,EWR,14730,SDF,2025
5066.00,DL,Delta Air Lines Inc.,14986,SRQ,13487,MSP,2025
5066.00,NK,Spirit Air Lines,11298,DFW,13303,MIA,2025
5066.00,NK,Spirit Air Lines,12892,LAX,11618,EWR,2025
5066.00,NK,Spirit Air Lines,15304,TPA,10721,BOS,2025
5066.00,UA,United Air Lines Inc.,13871,OMA,12266,IAH,2025
5066.00,WN,Southwest Airlines Co.,13830,OGG,13796,OAK,2025
5067.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,15412,TYS,2025
5067.00,NK,Spirit Air Lines,14635,RSW,10721,BOS,2025
5067.00,WN,Southwest Airlines Co.,13796,OAK,13232,MDW,2025
5068.00,NK,Spirit Air Lines,10397,ATL,12889,LAS,2025
5068.00,QX,Horizon Air,14303,PUW,14747,SEA,2025
5069.00,AS,Alaska Airlines Inc.,15016,STL,14747,SEA,2025
5069.00,DL,Delta Air Lines Inc.,11193,CVG,12889,LAS,2025
5069.00,DL,Delta Air Lines Inc.,15304,TPA,14869,SLC,2025
5069.00,MQ,Envoy Air,11298,DFW,14683,SAT,2025
5069.00,UA,United Air Lines Inc.,12266,IAH,10693,BNA,2025
5070.00,AA,American Airlines Inc.,13930,ORD,14843,SJU,2025
5070.00,WN,Southwest Airlines Co.,14679,SAN,14683,SAT,2025
5071.00,OH,PSA Airlines Inc.,10257,ALB,11278,DCA,2025
5071.00,PT,Piedmont Airlines,11057,CLT,14098,PHF,2025
5072.00,AA,American Airlines Inc.,14747,SEA,13303,MIA,2025
5072.00,AS,Alaska Airlines Inc.,14057,PDX,13204,MCO,2025
5072.00,DL,Delta Air Lines Inc.,12758,KOA,12892,LAX,2025
5073.00,OH,PSA Airlines Inc.,10397,ATL,14100,PHL,2025
5073.00,OO,SkyWest Airlines Inc.,11638,FAT,14869,SLC,2025
5073.00,QX,Horizon Air,14303,PUW,14747,SEA,2025
5073.00,UA,United Air Lines Inc.,12266,IAH,15376,TUS,2025
5073.00,WN,Southwest Airlines Co.,14107,PHX,13495,MSY,2025
5074.00,9E,Endeavor Air Inc.,11433,DTW,11423,DSM,2025
5074.00,9E,Endeavor Air Inc.,12478,JFK,10994,CHS,2025
5074.00,WN,Southwest Airlines Co.,11697,FLL,11292,DEN,2025
5075.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,14262,PSP,2025
5077.00,AS,Alaska Airlines Inc.,10299,ANC,14709,SCC,2025
5078.00,AA,American Airlines Inc.,13830,OGG,14107,PHX,2025
5078.00,OO,SkyWest Airlines Inc.,11292,DEN,12278,ICT,2025
5078.00,OO,SkyWest Airlines Inc.,12992,LIT,11292,DEN,2025
5078.00,WN,Southwest Airlines Co.,14986,SRQ,15016,STL,2025
5078.00,YX,Republic Airline,10721,BOS,11618,EWR,2025
5079.00,9E,Endeavor Air Inc.,14576,ROC,12953,LGA,2025
5079.00,C5,CommuteAir LLC dba CommuteAir,12448,JAN,12266,IAH,2025
5079.00,QX,Horizon Air,14747,SEA,11648,FCA,2025
5079.00,YX,Republic Airline,12339,IND,12264,IAD,2025
5080.00,DL,Delta Air Lines Inc.,12892,LAX,13303,MIA,2025
5080.00,MQ,Envoy Air,14108,PIA,11298,DFW,2025
5080.00,NK,Spirit Air Lines,14570,RNO,12889,LAS,2025
5081.00,F9,Frontier Airlines Inc.,10721,BOS,14843,SJU,2025
5082.00,9E,Endeavor Air Inc.,10781,BTR,10397,ATL,2025
5082.00,DL,Delta Air Lines Inc.,15016,STL,13487,MSP,2025
5082.00,F9,Frontier Airlines Inc.,12889,LAS,12478,JFK,2025
5082.00,OO,SkyWest Airlines Inc.,13487,MSP,11337,DLH,2025
5082.00,WN,Southwest Airlines Co.,12173,HNL,14893,SMF,2025
5083.00,AA,American Airlines Inc.,14262,PSP,13930,ORD,2025
5083.00,DL,Delta Air Lines Inc.,11884,GEG,10397,ATL,2025
5083.00,WN,Southwest Airlines Co.,13796,OAK,12758,KOA,2025
5084.00,OO,SkyWest Airlines Inc.,11977,GRB,13487,MSP,2025
5085.00,AA,American Airlines Inc.,14747,SEA,13930,ORD,2025
5085.00,B6,JetBlue Airways,14254,PSE,13204,MCO,2025
5085.00,DL,Delta Air Lines Inc.,12892,LAX,14492,RDU,2025
5085.00,DL,Delta Air Lines Inc.,14869,SLC,14492,RDU,2025
5085.00,NK,Spirit Air Lines,13930,ORD,14635,RSW,2025
5086.00,9E,Endeavor Air Inc.,13487,MSP,11986,GRR,2025
5086.00,AA,American Airlines Inc.,11057,CLT,14576,ROC,2025
5086.00,DL,Delta Air Lines Inc.,14869,SLC,11278,DCA,2025
5087.00,F9,Frontier Airlines Inc.,11298,DFW,10397,ATL,2025
5087.00,HA,Hawaiian Airlines Inc.,13830,OGG,14771,SFO,2025
5087.00,OH,PSA Airlines Inc.,10980,CHA,11057,CLT,2025
5087.00,OH,PSA Airlines Inc.,11298,DFW,12217,HSV,2025
5088.00,OH,PSA Airlines Inc.,14100,PHL,10397,ATL,2025
5088.00,PT,Piedmont Airlines,13230,MDT,11057,CLT,2025
5088.00,YX,Republic Airline,14100,PHL,10785,BTV,2025
5089.00,9E,Endeavor Air Inc.,10397,ATL,10431,AVL,2025
5089.00,OO,SkyWest Airlines Inc.,14107,PHX,10713,BOI,2025
5089.00,WN,Southwest Airlines Co.,12889,LAS,12758,KOA,2025
5091.00,DL,Delta Air Lines Inc.,11292,DEN,10721,BOS,2025
5091.00,DL,Delta Air Lines Inc.,13495,MSY,14869,SLC,2025
5091.00,OO,SkyWest Airlines Inc.,11292,DEN,13029,LNK,2025
5091.00,WN,Southwest Airlines Co.,10821,BWI,11042,CLE,2025
5092.00,G4,Allegiant Air,11193,CVG,15624,VPS,2025
5092.00,HA,Hawaiian Airlines Inc.,13830,OGG,14893,SMF,2025
5092.00,UA,United Air Lines Inc.,14771,SFO,10693,BNA,2025
5093.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,10781,BTR,2025
5093.00,DL,Delta Air Lines Inc.,13487,MSP,14908,SNA,2025
5093.00,WN,Southwest Airlines Co.,10994,CHS,10693,BNA,2025
5094.00,NK,Spirit Air Lines,10821,BWI,10397,ATL,2025
5095.00,WN,Southwest Airlines Co.,12889,LAS,12173,HNL,2025
5096.00,AA,American Airlines Inc.,14843,SJU,13930,ORD,2025
5096.00,WN,Southwest Airlines Co.,15304,TPA,14492,RDU,2025
5097.00,DL,Delta Air Lines Inc.,10397,ATL,14570,RNO,2025
5097.00,F9,Frontier Airlines Inc.,12889,LAS,12478,JFK,2025
5097.00,NK,Spirit Air Lines,13204,MCO,14193,PNS,2025
5097.00,OO,SkyWest Airlines Inc.,11292,DEN,10627,BIS,2025
5098.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,12448,JAN,2025
5098.00,DL,Delta Air Lines Inc.,12892,LAX,12758,KOA,2025
5098.00,G7,GoJet Airlines LLC d/b/a United Express,14524,RIC,11618,EWR,2025
5098.00,NK,Spirit Air Lines,15304,TPA,12339,IND,2025
5099.00,WN,Southwest Airlines Co.,10423,AUS,12206,HRL,2025
5100.00,WN,Southwest Airlines Co.,12339,IND,10397,ATL,2025
5101.00,HA,Hawaiian Airlines Inc.,12758,KOA,12892,LAX,2025
5102.00,B6,JetBlue Airways,11278,DCA,14843,SJU,2025
5102.00,DL,Delta Air Lines Inc.,13487,MSP,10299,ANC,2025
5102.00,UA,United Air Lines Inc.,13930,ORD,13830,OGG,2025
5102.00,YX,Republic Airline,11618,EWR,13487,MSP,2025
5103.00,DL,Delta Air Lines Inc.,13487,MSP,14986,SRQ,2025
5103.00,MQ,Envoy Air,14193,PNS,13303,MIA,2025
5103.00,NK,Spirit Air Lines,11618,EWR,11298,DFW,2025
5103.00,WN,Southwest Airlines Co.,13232,MDW,14683,SAT,2025
5103.00,XP,TEM Enterprises dba  Avelo Airlines,12244,HVN,11697,FLL,2025
5103.00,XP,TEM Enterprises dba  Avelo Airlines,12244,HVN,14027,PBI,2025
5103.00,XP,TEM Enterprises dba  Avelo Airlines,14635,RSW,12244,HVN,2025
5104.00,AA,American Airlines Inc.,14908,SNA,11057,CLT,2025
5104.00,B6,JetBlue Airways,14635,RSW,11618,EWR,2025
5105.00,AA,American Airlines Inc.,11057,CLT,15412,TYS,2025
5105.00,F9,Frontier Airlines Inc.,12892,LAX,12889,LAS,2025
5105.00,WN,Southwest Airlines Co.,12889,LAS,11042,CLE,2025
5105.00,WN,Southwest Airlines Co.,12892,LAX,10821,BWI,2025
5106.00,AA,American Airlines Inc.,12892,LAX,10397,ATL,2025
5106.00,AS,Alaska Airlines Inc.,10299,ANC,10170,ADQ,2025
5106.00,F9,Frontier Airlines Inc.,14635,RSW,14100,PHL,2025
5106.00,F9,Frontier Airlines Inc.,14843,SJU,10397,ATL,2025
5106.00,G4,Allegiant Air,15412,TYS,14112,PIE,2025
5106.00,WN,Southwest Airlines Co.,15304,TPA,10529,BDL,2025
5107.00,DL,Delta Air Lines Inc.,14747,SEA,12758,KOA,2025
5107.00,F9,Frontier Airlines Inc.,10397,ATL,11298,DFW,2025
5107.00,OO,SkyWest Airlines Inc.,14108,PIA,13930,ORD,2025
5107.00,YX,Republic Airline,11618,EWR,11042,CLE,2025
5108.00,AA,American Airlines Inc.,12889,LAS,11278,DCA,2025
5108.00,AA,American Airlines Inc.,14122,PIT,14107,PHX,2025
5108.00,MQ,Envoy Air,13303,MIA,15249,TLH,2025
5108.00,NK,Spirit Air Lines,12953,LGA,13204,MCO,2025
5108.00,OO,SkyWest Airlines Inc.,11298,DFW,11413,DRO,2025
5108.00,UA,United Air Lines Inc.,11618,EWR,12441,JAC,2025
5109.00,OO,SkyWest Airlines Inc.,11292,DEN,11413,DRO,2025
5109.00,QX,Horizon Air,10849,BZN,14747,SEA,2025
5109.00,WN,Southwest Airlines Co.,15376,TUS,14679,SAN,2025
5110.00,9E,Endeavor Air Inc.,14524,RIC,12953,LGA,2025
5110.00,F9,Frontier Airlines Inc.,13303,MIA,14843,SJU,2025
5110.00,G4,Allegiant Air,14761,SFB,10408,ATW,2025
5110.00,WN,Southwest Airlines Co.,11278,DCA,13198,MCI,2025
5110.00,WN,Southwest Airlines Co.,11433,DTW,10821,BWI,2025
5110.00,WN,Southwest Airlines Co.,13830,OGG,12889,LAS,2025
5110.00,WN,Southwest Airlines Co.,14262,PSP,14893,SMF,2025
5111.00,9E,Endeavor Air Inc.,12478,JFK,15096,SYR,2025
5111.00,B6,JetBlue Airways,12478,JFK,15096,SYR,2025
5111.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,12448,JAN,2025
5111.00,MQ,Envoy Air,13303,MIA,11193,CVG,2025
5111.00,OO,SkyWest Airlines Inc.,14122,PIT,11433,DTW,2025
5111.00,YX,Republic Airline,11042,CLE,11618,EWR,2025
5112.00,DL,Delta Air Lines Inc.,11298,DFW,14747,SEA,2025
5112.00,MQ,Envoy Air,13930,ORD,11618,EWR,2025
5112.00,OO,SkyWest Airlines Inc.,11292,DEN,14783,SGF,2025
5112.00,OO,SkyWest Airlines Inc.,11540,ELP,14107,PHX,2025
5113.00,AA,American Airlines Inc.,10423,AUS,13930,ORD,2025
5113.00,AA,American Airlines Inc.,12094,HDN,11298,DFW,2025
5113.00,AS,Alaska Airlines Inc.,13204,MCO,14771,SFO,2025
5113.00,OO,SkyWest Airlines Inc.,11292,DEN,12278,ICT,2025
5113.00,OO,SkyWest Airlines Inc.,14489,RDM,14747,SEA,2025
5114.00,DL,Delta Air Lines Inc.,13930,ORD,14747,SEA,2025
5114.00,F9,Frontier Airlines Inc.,12266,IAH,12892,LAX,2025
5114.00,F9,Frontier Airlines Inc.,12889,LAS,13204,MCO,2025
5114.00,NK,Spirit Air Lines,10821,BWI,11298,DFW,2025
5115.00,WN,Southwest Airlines Co.,12339,IND,14986,SRQ,2025
5115.00,YX,Republic Airline,12339,IND,11278,DCA,2025
5116.00,9E,Endeavor Air Inc.,12953,LGA,14576,ROC,2025
5116.00,MQ,Envoy Air,11298,DFW,13290,MHK,2025
5116.00,OO,SkyWest Airlines Inc.,14107,PHX,14794,SGU,2025
5116.00,WN,Southwest Airlines Co.,14635,RSW,13198,MCI,2025
5117.00,OO,SkyWest Airlines Inc.,14831,SJC,14679,SAN,2025
5117.00,WN,Southwest Airlines Co.,14893,SMF,14262,PSP,2025
5117.00,YX,Republic Airline,11433,DTW,12953,LGA,2025
5118.00,UA,United Air Lines Inc.,13930,ORD,14262,PSP,2025
5119.00,AA,American Airlines Inc.,11057,CLT,14908,SNA,2025
5119.00,AA,American Airlines Inc.,11298,DFW,12441,JAC,2025
5119.00,DL,Delta Air Lines Inc.,13487,MSP,14262,PSP,2025
5119.00,WN,Southwest Airlines Co.,11259,DAL,12339,IND,2025
